embedding,configuration,uq_method,space,num_folds,accuracy,kappa,error_auroc_confidence_complement,error_auroc_total_uncertainty,error_auroc_epistemic,error_auprc_confidence_complement,error_auprc_total_uncertainty,error_auprc_epistemic,error_auprc_total_uncertainty_lift,error_auprc_epistemic_lift,aurc,ece,source
bge-m3,Embeddings + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.5195652173913043,0.3600034564601692,0.6438118858744013,0.6388957357024779,0.6174319682530113,0.6044685722569101,0.5978242154417782,0.5915721201537848,1.2443399959421628,1.2313265849354798,0.3914830950356163,0.2204625979227864,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\bge-m3\embeddings_depth_pca032\subsample_ensemble\fold_metrics.csv
bge-m3,Embeddings + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.5016304347826087,0.3399047617557262,0.5336392990946265,0.5182279821028342,0.4715143473879093,0.5493327936818879,0.5283944922724926,0.4701877722163024,1.0602463094671608,0.9434520184056668,0.5039948544860128,0.2637228948799718,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\bge-m3\embeddings_depth_pca032\tabicl\summary.csv
bge-m3,Embeddings + depth: PCA 32,TabICLv2: hidden,hidden,,0.4956521739130435,0.3423701971441292,0.5573661051875378,0.5606697576376285,0.5655413452813067,0.5544252003080027,0.5574713798070536,0.5787073251786313,1.1053311841001927,1.1474369378541829,0.45442401882797,0.2901222047987312,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\bge-m3\embeddings_depth_pca032\tabicl\summary.csv
bge-m3,Embeddings + depth: PCA 32,TabICLv2: model input,model_input,,0.5260869565217391,0.3712098707760414,0.5367641832208658,0.5304888306543332,0.5848629776707862,0.5199427694331157,0.5100339414565366,0.5474609331496892,1.0762184085780129,1.1551927947195277,0.4468746766692536,0.2305759113326727,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\bge-m3\embeddings_depth_pca032\tabicl\summary.csv
distilroberta,Embeddings + depth: PCA 32,Deep Ensemble,classification_head,11.0,0.4673913043478261,0.3062012200628349,0.6222448979591837,0.6284403002411387,0.6174982210363896,0.6253882590737456,0.644132513346218,0.647605243356813,1.2093916577112667,1.2159118854862614,0.4296408864540159,0.2566356163795875,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\embeddings_depth_pca032\deep_ensemble\fold_metrics.csv
distilroberta,Embeddings + depth: PCA 32,LLLA,classification_head,11.0,0.4505434782608695,0.2896794175023646,0.6819807211147819,0.6727763396236056,0.6073251091768197,0.7311093372906387,0.6985649182765469,0.6403595743489712,1.271374331977098,1.1654417574699374,0.4174606966970247,0.2019633556351713,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\embeddings_depth_pca032\laplace\fold_metrics.csv
distilroberta,Embeddings + depth: PCA 32,MC dropout,classification_head,11.0,0.475,0.3095169844596134,0.6017951305484884,0.5949653788829716,0.5431367888788694,0.6047847785852699,0.6177682524317909,0.5816374222950588,1.1767014332034111,1.1078808043715405,0.4439365307015191,0.2093022178696549,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\embeddings_depth_pca032\mc_dropout\fold_metrics.csv
distilroberta,Embeddings + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.4788043478260869,0.3174675515029703,0.6389210762724604,0.6397440201990443,0.6736941525732214,0.630809955458678,0.6359271420018515,0.6941950547535595,1.2201313256344177,1.331927946555317,0.4246448114929803,0.2332462329417467,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\embeddings_depth_pca032\subsample_ensemble\fold_metrics.csv
distilroberta,Embeddings + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.4510869565217391,0.2703037089884496,0.5982685196230466,0.5857205057855184,0.5804431587737087,0.6448377168780688,0.6237578240363153,0.6098880190818813,1.136350887353287,1.1110831238719419,0.4938199793305728,0.3043446054607182,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\embeddings_depth_pca032\tabicl\summary.csv
distilroberta,Embeddings + depth: PCA 32,TabICLv2: hidden,hidden,,0.4521739130434782,0.2885752095280104,0.5583993914072038,0.5632345085470085,0.5374968998015873,0.6015497739270022,0.6043241070513707,0.6029631180574426,1.1031313065223434,1.100646961533427,0.4912118229890306,0.3482110927280112,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\embeddings_depth_pca032\tabicl\summary.csv
distilroberta,Embeddings + depth: PCA 32,TabICLv2: model input,model_input,,0.4657608695652174,0.2866613818589113,0.6083305338953576,0.603915929019706,0.596182357961661,0.631785518206919,0.6209481836999109,0.6013060795804976,1.1623038229988158,1.1255373208831287,0.4496140583793261,0.275614625492381,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\embeddings_depth_pca032\tabicl\summary.csv
e5-base,Embeddings + depth: PCA 32,Deep Ensemble,classification_head,11.0,0.5016304347826087,0.3375460190295481,0.594020966669069,0.6356276008542733,0.6429342578527992,0.5953666181662236,0.6336572957127322,0.6426694049034222,1.2714606587910875,1.2895438440810216,0.4130343302340053,0.2120203467814818,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\embeddings_depth_pca032\deep_ensemble\fold_metrics.csv
e5-base,Embeddings + depth: PCA 32,LLLA,classification_head,11.0,0.5054347826086957,0.3384584702380397,0.6542171806687935,0.6606945276583034,0.5672953626982721,0.6408458809810458,0.6332016880971874,0.5610185495284378,1.2803198968118954,1.1343671770684896,0.374672567236572,0.1585840377875643,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\embeddings_depth_pca032\laplace\fold_metrics.csv
e5-base,Embeddings + depth: PCA 32,MC dropout,classification_head,11.0,0.5119565217391304,0.3467617025992655,0.5662737198492521,0.5917181072212748,0.5664355165255959,0.5385978084147148,0.5723940544748364,0.5457357235239458,1.1728341427992193,1.1182112820535193,0.4318476246909694,0.1848002369151166,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\embeddings_depth_pca032\mc_dropout\fold_metrics.csv
e5-base,Embeddings + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.5010869565217392,0.3347520893850703,0.6240731288900231,0.6357572944572069,0.5950357683416115,0.6041058290754764,0.6092856107460592,0.6027018078585015,1.2212260607546286,1.2080297673852318,0.4154166767864812,0.1924668478739002,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\embeddings_depth_pca032\subsample_ensemble\fold_metrics.csv
e5-base,Embeddings + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.5021739130434782,0.3408198217119114,0.5251257112610824,0.5228324259437797,0.5401378097884648,0.5349713228385046,0.5375704077780155,0.5387260884563522,1.0798357536152274,1.0821572082529345,0.4970296270424117,0.254806233392051,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\embeddings_depth_pca032\tabicl\summary.csv
e5-base,Embeddings + depth: PCA 32,TabICLv2: hidden,hidden,,0.4891304347826087,0.3355721662513993,0.5651371158392434,0.5724621749408983,0.5305307328605201,0.5670066144839572,0.5781958749542088,0.5643362928853781,1.131787670123132,1.1046582754352081,0.4708569369070465,0.2913699881103548,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\embeddings_depth_pca032\tabicl\summary.csv
e5-base,Embeddings + depth: PCA 32,TabICLv2: model input,model_input,,0.5065217391304347,0.3483283243848355,0.5478076374052296,0.5339513102418181,0.5438112107920062,0.5446412198430279,0.5277720622177318,0.540357020450816,1.0694940467848308,1.094996605318834,0.4736105935794547,0.2367447345449433,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\embeddings_depth_pca032\tabicl\summary.csv
e5-large,Embeddings + depth: PCA 32,Deep Ensemble,classification_head,11.0,0.479891304347826,0.315796466183704,0.5830863009759405,0.6247889607044282,0.6289699288493118,0.6075733299379292,0.6485912586702859,0.6561526398057286,1.247030215207237,1.2615682938793527,0.4469446081013682,0.2354983544544033,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\embeddings_depth_pca032\deep_ensemble\fold_metrics.csv
e5-large,Embeddings + depth: PCA 32,LLLA,classification_head,11.0,0.4755434782608695,0.310430351352489,0.6658131754256107,0.6700797195806484,0.5821412536827801,0.6932978830789855,0.6853317209857258,0.5930668604566515,1.306746493900244,1.13082178574118,0.4068684220960915,0.1759060960263013,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\embeddings_depth_pca032\laplace\fold_metrics.csv
e5-large,Embeddings + depth: PCA 32,MC dropout,classification_head,11.0,0.479891304347826,0.3115096988149732,0.582537208694119,0.5937538179319714,0.5551366730235463,0.591826560203173,0.6238361227053514,0.5768506047784504,1.1994341335191707,1.1090962516116496,0.4739868302630712,0.2030311574754507,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\embeddings_depth_pca032\mc_dropout\fold_metrics.csv
e5-large,Embeddings + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.4896739130434782,0.320910487431603,0.6057557630322006,0.6322675018767153,0.611108953343345,0.6017538139933836,0.6258413048790208,0.6279420862311461,1.2263556985914783,1.230472245649956,0.431798485800146,0.2055949883940427,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\embeddings_depth_pca032\subsample_ensemble\fold_metrics.csv
e5-large,Embeddings + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.4440217391304348,0.2654750811274016,0.5493771768300927,0.5396067916500656,0.5233981940461192,0.6146074804874302,0.6061208169380611,0.5872154310245796,1.0901879796344405,1.0561841574635646,0.5403667519470873,0.3101998884510006,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\embeddings_depth_pca032\tabicl\summary.csv
e5-large,Embeddings + depth: PCA 32,TabICLv2: hidden,hidden,,0.4342391304347826,0.2641950837242,0.5481792201827693,0.5462195179132416,0.5153235492492416,0.6049090843455723,0.6017517609910057,0.5872548035757258,1.0636150242300195,1.0379911994037805,0.527801553889466,0.3499688882931866,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\embeddings_depth_pca032\tabicl\summary.csv
e5-large,Embeddings + depth: PCA 32,TabICLv2: model input,model_input,,0.4744565217391304,0.3000926375746656,0.5473707964192938,0.5340029685225263,0.5819518331751938,0.5718375769874666,0.5563817134808716,0.5962391876669795,1.058678751607863,1.1345192402349968,0.4949276904249304,0.2632154445683906,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\embeddings_depth_pca032\tabicl\summary.csv
e5-mistral,Embeddings + depth: PCA 32,Deep Ensemble,classification_head,11.0,0.4619565217391304,0.2982649004064975,0.6133071895424836,0.6195070692480541,0.653579042942095,0.6192502121775733,0.6387204743279461,0.6742364941197247,1.1871168411751725,1.2531264133134277,0.4411902155214043,0.2384098173321588,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\embeddings_depth_pca032\deep_ensemble\fold_metrics.csv
e5-mistral,Embeddings + depth: PCA 32,LLLA,classification_head,11.0,0.4478260869565217,0.2812722649411978,0.6817844105955203,0.676785602929465,0.5554798829508374,0.7252043219049735,0.7016318788175238,0.6164939195561322,1.2706719065199248,1.1164850511646487,0.4202950640617036,0.1812342344418815,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\embeddings_depth_pca032\laplace\fold_metrics.csv
e5-mistral,Embeddings + depth: PCA 32,MC dropout,classification_head,11.0,0.4608695652173913,0.2927526882652046,0.5918123288192331,0.5680850477131257,0.5072506678967637,0.6052178315205892,0.5988283320769828,0.5547172150137236,1.110729970787952,1.0289109633319067,0.4758039144893984,0.2007527337288078,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\embeddings_depth_pca032\mc_dropout\fold_metrics.csv
e5-mistral,Embeddings + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.4701086956521739,0.3072670624849392,0.6254441974210762,0.6213678981381069,0.5951331526490157,0.6311711139560018,0.6373511855191636,0.627498375970855,1.2027960834412932,1.184202063370639,0.4407481052792574,0.216173563832822,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\embeddings_depth_pca032\subsample_ensemble\fold_metrics.csv
e5-mistral,Embeddings + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.4771739130434783,0.3112901675745941,0.5489944780947058,0.5399846797910579,0.5476862222306413,0.5855731105579108,0.5702795557103599,0.5927046142271178,1.0907633913794825,1.1336553951953188,0.5014977730992274,0.2593972037681754,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\embeddings_depth_pca032\tabicl\summary.csv
e5-mistral,Embeddings + depth: PCA 32,TabICLv2: hidden,hidden,,0.4739130434782608,0.3186741473576781,0.5451962809917356,0.5534323110167564,0.5463335923875957,0.5718187573174551,0.5649004210621924,0.5656565733089834,1.0737776598702828,1.075214974058398,0.4861961818774647,0.2827558813493695,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\embeddings_depth_pca032\tabicl\summary.csv
e5-mistral,Embeddings + depth: PCA 32,TabICLv2: model input,model_input,,0.4679347826086956,0.2990558016736028,0.5779873273707201,0.5758661271130441,0.5982194018642361,0.6079765871805949,0.600891692173091,0.6003931554189819,1.1293572151159217,1.1284202308181068,0.4648168415580943,0.2660451233448456,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\embeddings_depth_pca032\tabicl\summary.csv
