fold_name,control,embedding_control,xyz_control,num_eval_tokens,accuracy,kappa,nll,brier,ece,mean_confidence,mean_total_uncertainty,mean_aleatoric_uncertainty,mean_epistemic_uncertainty,error_auroc_total_uncertainty,error_auprc_total_uncertainty,error_auroc_epistemic,error_auprc_epistemic,accuracy_at_100pct_coverage,risk_at_100pct_coverage,accuracy_at_95pct_coverage,risk_at_95pct_coverage,accuracy_at_90pct_coverage,risk_at_90pct_coverage,accuracy_at_80pct_coverage,risk_at_80pct_coverage,accuracy_at_70pct_coverage,risk_at_70pct_coverage,accuracy_at_50pct_coverage,risk_at_50pct_coverage,aurc,agreement_with_true_labels,predicted_class_entropy,predicted_max_class_fraction,mean_variation_ratio,method
FI5,embedding_only,gaussian_full,xyz_4sigma,16.0,0.5625,0.3212121212121211,1.0910911560058594,0.5699246525764465,0.2959858924150467,0.704997718334198,0.7230889201164246,0.7137346863746643,0.0093542356044054,0.873015873015873,0.8687074829931972,0.4444444444444445,0.450511988011988,0.5625,0.4375,0.5625,0.4375,0.6,0.4,0.6923076923076923,0.3076923076923077,0.75,0.25,0.75,0.25,0.1700869876651126,0.5625,1.2820462400528452,0.4375,0.2950022742152214,Deep ensemble
FI5,xyz_only,gaussian_full,xyz_4sigma,16.0,0.75,0.5223880597014925,0.6046788692474365,0.320507675409317,0.1868217084556818,0.730877161026001,0.7841602563858032,0.7252619862556458,0.0588982664048671,0.9166666666666669,0.7708333333333333,0.7291666666666666,0.4571428571428571,0.75,0.25,0.75,0.25,0.8,0.1999999999999999,0.8461538461538461,0.1538461538461538,0.9166666666666666,0.0833333333333333,1.0,0.0,0.0542108932733932,0.75,0.7774621319109287,0.6875,0.2691228464245796,Deep ensemble
FI5,embedding_and_xyz,gaussian_full,xyz_4sigma,16.0,0.6875,0.4405594405594405,0.618100643157959,0.3110018372535705,0.1817699987441301,0.7673181295394897,0.6736530065536499,0.62508225440979,0.0485707819461822,1.0,1.0,0.9818181818181818,0.9666666666666668,0.6875,0.3125,0.6875,0.3125,0.7333333333333333,0.2666666666666667,0.8461538461538461,0.1538461538461538,0.9166666666666666,0.0833333333333333,1.0,0.0,0.0546488667582417,0.6875,0.9214934308679616,0.625,0.2326818890869617,Deep ensemble
FI8,real,gaussian_full,xyz_4sigma,16.0,0.75,0.6049382716049383,0.8397247791290283,0.4682491421699524,0.2489835973829031,0.7655291557312012,0.5863101482391357,0.5795664191246033,0.0067437067627906,0.3958333333333333,0.3076923076923077,0.2916666666666666,0.228525641025641,0.75,0.25,0.75,0.25,0.7333333333333333,0.2666666666666667,0.7692307692307693,0.2307692307692307,0.75,0.25,0.75,0.25,0.3184476981351982,0.75,1.0609581504393426,0.5,0.2344708368182182,Deep ensemble
FI8,embedding_only,gaussian_full,xyz_4sigma,16.0,0.5625,0.3,0.7355626821517944,0.4683018922805786,0.3117524087429046,0.6545445322990417,0.7741864919662476,0.7594156861305237,0.0147707741707563,0.8095238095238095,0.8347247990105132,0.5714285714285714,0.5469387755102041,0.5625,0.4375,0.5625,0.4375,0.6,0.4,0.6923076923076923,0.3076923076923077,0.75,0.25,0.75,0.25,0.2123488924270174,0.5625,1.0239287996389363,0.5,0.3454554714262485,Deep ensemble
FI8,xyz_only,gaussian_full,xyz_4sigma,16.0,0.5625,0.0,1.083131194114685,0.6311407089233398,0.3326660580933094,0.8951660394668579,0.3316965997219085,0.2999179363250732,0.0317786708474159,0.984126984126984,0.9821428571428572,0.9365079365079364,0.9325396825396826,0.5625,0.4375,0.5625,0.4375,0.6,0.4,0.6923076923076923,0.3076923076923077,0.75,0.25,1.0,0.0,0.1204071536102786,0.5625,-0.0,1.0,0.1048339307308197,Deep ensemble
FI8,embedding_and_xyz,gaussian_full,xyz_4sigma,16.0,0.5625,0.0,1.4215233325958252,0.7461391091346741,0.3733497448265552,0.935849666595459,0.2429015189409256,0.215270310640335,0.0276312064379453,1.0,1.0,0.9206349206349208,0.9214285714285716,0.5625,0.4375,0.5625,0.4375,0.6,0.4,0.6923076923076923,0.3076923076923077,0.75,0.25,1.0,0.0,0.1134627091658341,0.5625,-0.0,1.0,0.0641502812504768,Deep ensemble
FP1,real,gaussian_full,xyz_4sigma,16.0,0.8125,0.6799999999999999,0.4776167273521423,0.2938725352287292,0.1380622200667858,0.9293957948684692,0.2443575114011764,0.242627739906311,0.0017297603189945,0.846153846153846,0.6333333333333333,0.6923076923076924,0.3194444444444444,0.8125,0.1875,0.8125,0.1875,0.8666666666666667,0.1333333333333333,0.8461538461538461,0.1538461538461538,0.8333333333333334,0.1666666666666666,1.0,0.0,0.0488351492257742,0.8125,0.9002560512685369,0.625,0.0706042274832725,Deep ensemble
FP1,embedding_only,gaussian_full,xyz_4sigma,16.0,0.75,0.5704697986577181,0.872795045375824,0.4462082982063293,0.2413067761808633,0.872219443321228,0.3527631759643554,0.3497684597969055,0.0029946938157081,0.4166666666666666,0.3096764346764347,0.4583333333333333,0.3255952380952381,0.75,0.25,0.75,0.25,0.7333333333333333,0.2666666666666667,0.7692307692307693,0.2307692307692307,0.75,0.25,0.625,0.375,0.2637601981351982,0.75,0.6853142072764582,0.5625,0.1277805268764495,Deep ensemble
FP1,xyz_only,gaussian_full,xyz_4sigma,16.0,0.25,0.1829787234042553,2.0730793476104736,1.2350072860717771,0.6677208449691534,0.7797830104827881,0.5889853239059448,0.5803367495536804,0.0086485780775547,0.125,0.6044395419395419,0.0625,0.5842014467014467,0.25,0.75,0.25,0.75,0.2,0.8,0.1538461538461538,0.8461538461538461,0.1666666666666666,0.8333333333333334,0.0,1.0,0.8693506146631147,0.25,0.8314025204956377,0.6875,0.220217015594244,Deep ensemble
FP1,embedding_and_xyz,gaussian_full,xyz_4sigma,16.0,0.125,0.0303030303030302,2.521988868713379,1.379845142364502,0.7279331833124161,0.8294546008110046,0.5114326477050781,0.5010520219802856,0.010380589403212,0.4285714285714285,0.90530402137545,0.1428571428571428,0.7753720485863344,0.125,0.875,0.125,0.875,0.1333333333333333,0.8666666666666667,0.1538461538461538,0.8461538461538461,0.1666666666666666,0.8333333333333334,0.0,1.0,0.8654917131479632,0.125,0.6210863745552451,0.6875,0.170545395463705,Deep ensemble
FP11,real,gaussian_full,xyz_4sigma,16.0,0.9375,0.8926174496644296,0.3180467486381531,0.1623282581567764,0.1582012586295604,0.8230417966842651,0.5137197971343994,0.5076475739479065,0.0060722418129444,0.6,0.1428571428571428,0.2666666666666667,0.0833333333333333,0.9375,0.0625,0.9375,0.0625,0.9333333333333332,0.0666666666666666,0.9230769230769232,0.0769230769230768,0.9166666666666666,0.0833333333333333,1.0,0.0,0.0325319212037962,0.9375,1.103432909638192,0.5625,0.1769582331180572,Deep ensemble
FP11,embedding_only,gaussian_full,xyz_4sigma,16.0,0.625,0.4606741573033708,1.0925520658493042,0.6059991121292114,0.2769530862569809,0.6819409132003784,0.7705418467521667,0.759328305721283,0.0112135838717222,0.5166666666666666,0.401984126984127,0.4499999999999999,0.4826298701298701,0.625,0.375,0.625,0.375,0.6,0.4,0.5384615384615384,0.4615384615384615,0.5833333333333334,0.4166666666666666,0.75,0.25,0.3167418518981019,0.625,1.2123138802671547,0.4375,0.3180591203272342,Deep ensemble
FP11,xyz_only,gaussian_full,xyz_4sigma,16.0,0.25,0.189873417721519,2.414186477661133,1.1872777938842771,0.5812092814594507,0.8312093019485474,0.5105727910995483,0.500621497631073,0.0099513344466686,0.6875,0.855857337107337,0.5625,0.8240833240833241,0.25,0.75,0.25,0.75,0.2666666666666666,0.7333333333333334,0.2307692307692307,0.7692307692307692,0.25,0.75,0.375,0.625,0.5546921828171829,0.25,0.8647400965276372,0.5625,0.1687906943261623,Deep ensemble
FP11,embedding_and_xyz,gaussian_full,xyz_4sigma,16.0,0.25,0.1578947368421053,2.673908472061157,1.177154302597046,0.5597078129649162,0.8097078204154968,0.5412213802337646,0.5317002534866333,0.0095211109146475,0.75,0.8544943482443482,0.6666666666666666,0.8477554852554852,0.25,0.75,0.25,0.75,0.2666666666666666,0.7333333333333334,0.2307692307692307,0.7692307692307692,0.25,0.75,0.375,0.625,0.5116862304362305,0.25,0.8647400965276372,0.5625,0.1902921684086322,Deep ensemble
FP3,real,gaussian_full,xyz_4sigma,16.0,0.75,0.5555555555555556,0.4619897007942199,0.277190089225769,0.1981264501810073,0.7197146415710449,0.6540035009384155,0.6470283269882202,0.0069752242416143,0.7708333333333334,0.4511904761904762,0.875,0.6220238095238095,0.75,0.25,0.75,0.25,0.7333333333333333,0.2666666666666667,0.7692307692307693,0.2307692307692307,0.75,0.25,1.0,0.0,0.0899980228105228,0.75,1.0408398374232388,0.625,0.2802853547036648,Deep ensemble
FP3,embedding_only,gaussian_full,xyz_4sigma,16.0,0.375,0.0476190476190476,1.1566593647003174,0.7309436798095703,0.3233321700245142,0.639622151851654,0.8187565803527832,0.8067101240158081,0.0120464079082012,0.6333333333333333,0.8044352869352869,0.4666666666666667,0.6847322122322121,0.375,0.625,0.375,0.625,0.4,0.6,0.4615384615384615,0.5384615384615384,0.4166666666666667,0.5833333333333333,0.5,0.5,0.5407482274669775,0.375,1.2130075659799042,0.5,0.3603778406977653,Deep ensemble
FP3,xyz_only,gaussian_full,xyz_4sigma,16.0,0.25,0.1272727272727273,4.266497611999512,1.1622838973999023,0.4806627463549375,0.6407427787780762,0.8510332107543945,0.770413875579834,0.0806193798780441,0.0625,0.5842014467014467,0.375,0.7811591186591187,0.25,0.75,0.25,0.75,0.2,0.8,0.1538461538461538,0.8461538461538461,0.0833333333333333,0.9166666666666666,0.0,1.0,0.8877533924408925,0.25,0.9743147528693494,0.5,0.3592571765184402,Deep ensemble
FP3,embedding_and_xyz,gaussian_full,xyz_4sigma,16.0,0.25,0.0769230769230768,4.901770114898682,1.234391689300537,0.4666598197072744,0.6186127066612244,0.9041366577148438,0.8205691576004028,0.0835675150156021,0.0208333333333333,0.5717014467014467,0.0625,0.5832093832093832,0.25,0.75,0.25,0.75,0.2,0.8,0.0769230769230769,0.9230769230769232,0.0833333333333333,0.9166666666666666,0.0,1.0,0.8982429029304031,0.25,0.9743147528693494,0.5,0.3813872672617435,Deep ensemble
FP4,real,gaussian_full,xyz_4sigma,15.0,0.8666666666666667,0.7457627118644068,0.2602558135986328,0.1584148854017257,0.1592919429143269,0.8865088224411011,0.338412880897522,0.3360247313976288,0.0023881485685706,0.9230769230769232,0.75,0.8846153846153846,0.7,0.8666666666666667,0.1333333333333333,0.8666666666666667,0.1333333333333333,0.9285714285714286,0.0714285714285714,0.9166666666666666,0.0833333333333333,1.0,0.0,1.0,0.0,0.0198901098901098,0.8666666666666667,0.8532361505557784,0.6,0.1134912053743998,Deep ensemble
FP4,embedding_only,gaussian_full,xyz_4sigma,15.0,0.8666666666666667,0.7457627118644068,0.2945203483104706,0.1609005779027938,0.2054687897364298,0.7987022995948792,0.4994907081127167,0.4949409067630768,0.0045497929677367,0.8846153846153846,0.5,0.6538461538461539,0.5909090909090909,0.8666666666666667,0.1333333333333333,0.8666666666666667,0.1333333333333333,0.8571428571428571,0.1428571428571429,0.9166666666666666,0.0833333333333333,1.0,0.0,1.0,0.0,0.0246520146520146,0.8666666666666667,0.8532361505557784,0.6,0.201297660668691,Deep ensemble
FP4,xyz_only,gaussian_full,xyz_4sigma,15.0,0.8,0.5871559633027523,0.6196895837783813,0.3672296106815338,0.1804234166940053,0.8273006677627563,0.4469188749790191,0.4324822127819061,0.0144366109743714,0.5833333333333333,0.2777777777777778,0.6388888888888888,0.3027777777777777,0.8,0.1999999999999999,0.8,0.1999999999999999,0.7857142857142857,0.2142857142857143,0.75,0.25,0.7272727272727273,0.2727272727272727,0.875,0.125,0.1208944758944759,0.8,0.5799151714181009,0.7333333333333333,0.1726994037628174,Deep ensemble
FP4,embedding_and_xyz,gaussian_full,xyz_4sigma,15.0,0.8,0.5871559633027523,0.6430770754814148,0.3905877768993377,0.2892963647842407,0.8106083273887634,0.5131006240844727,0.4964159429073334,0.0166846867650747,0.5833333333333334,0.273015873015873,0.6111111111111112,0.2888888888888888,0.8,0.1999999999999999,0.8,0.1999999999999999,0.7857142857142857,0.2142857142857143,0.75,0.25,0.7272727272727273,0.2727272727272727,0.875,0.125,0.1171907721907722,0.8,0.5799151714181009,0.7333333333333333,0.1893916686375935,Deep ensemble
FP6,real,gaussian_full,xyz_4sigma,16.0,0.125,0.081967213114754,1.6933221817016602,0.8843196630477905,0.5263338387012482,0.5564262866973877,0.8300440311431885,0.8179634809494019,0.0120805352926254,0.8928571428571428,0.985969387755102,0.0,0.7313244295387152,0.125,0.875,0.125,0.875,0.1333333333333333,0.8666666666666667,0.1538461538461538,0.8461538461538461,0.1666666666666666,0.8333333333333334,0.25,0.75,0.6958984591797093,0.125,0.7774621319109287,0.6875,0.4435736909508705,Deep ensemble
FP6,embedding_only,gaussian_full,xyz_4sigma,16.0,0.1875,0.1148936170212766,1.934887409210205,1.0475918054580688,0.5285812206566334,0.6551432013511658,0.7740857601165771,0.7632044553756714,0.0108813066035509,0.6923076923076923,0.9274000572077494,0.0512820512820512,0.6621394631010016,0.1875,0.8125,0.1875,0.8125,0.2,0.8,0.2307692307692307,0.7692307692307692,0.25,0.75,0.25,0.75,0.6949637601981352,0.1875,0.9832739442463888,0.4375,0.3448568135499954,Deep ensemble
FP6,xyz_only,gaussian_full,xyz_4sigma,16.0,0.0,0.0,7.569374084472656,1.6367878913879397,0.7412001714110374,0.7412002086639404,0.602717936038971,0.5629271268844604,0.0397908240556716,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9375,0.0,0.8305236914828463,0.625,0.2587998285889625,Deep ensemble
FP6,embedding_and_xyz,gaussian_full,xyz_4sigma,16.0,0.0,0.0,7.8549885749816895,1.6156518459320068,0.7129400167614222,0.712939977645874,0.6386227011680603,0.610217273235321,0.0284054726362228,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9375,0.0,0.9743147528693494,0.5,0.2870599962770939,Deep ensemble
FP7,real,gaussian_full,xyz_4sigma,18.0,0.2777777777777778,0.075098814229249,1.6488158702850342,0.9263736009597778,0.469140264723036,0.6948258876800537,0.6767980456352234,0.6705885529518127,0.0062095285393297,0.6000000000000001,0.8571715175221961,0.5692307692307692,0.7562302579270904,0.2777777777777778,0.7222222222222222,0.2777777777777778,0.7222222222222222,0.2941176470588235,0.7058823529411764,0.3333333333333333,0.6666666666666667,0.3846153846153846,0.6153846153846154,0.4444444444444444,0.5555555555555556,0.686700377509201,0.2777777777777778,1.2228533796175998,0.3888888888888889,0.3051741454336378,Deep ensemble
FP7,embedding_only,gaussian_full,xyz_4sigma,18.0,0.2222222222222222,-0.0120481927710842,1.7598870992660522,1.0214407444000244,0.5459741089079115,0.7103415727615356,0.7105808258056641,0.7002288103103638,0.0103520415723323,0.5535714285714286,0.7898800429262613,0.5,0.8130154392759434,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.1764705882352941,0.8235294117647058,0.2,0.8,0.2307692307692307,0.7692307692307692,0.3333333333333333,0.6666666666666667,0.7298276659796268,0.2222222222222222,1.0114042647073518,0.5,0.2896584139929877,Deep ensemble
FP7,xyz_only,gaussian_full,xyz_4sigma,18.0,0.5,0.0,1.9777913093566892,0.8760704398155212,0.4360810750060611,0.9360811710357666,0.2312211245298385,0.2165633589029312,0.014657761901617,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5294117647058824,0.4705882352941176,0.6,0.4,0.6923076923076923,0.3076923076923077,1.0,0.0,0.1530411989970813,0.5,-0.0,1.0,0.0639189316166771,Deep ensemble
FP7,embedding_and_xyz,gaussian_full,xyz_4sigma,18.0,0.5,0.0,2.245449542999268,0.9264029264450072,0.4631629685560862,0.9631630778312684,0.1718600988388061,0.1638509631156921,0.0080091375857591,0.888888888888889,0.9194444444444444,0.888888888888889,0.9194444444444444,0.5,0.5,0.5,0.5,0.5294117647058824,0.4705882352941176,0.6,0.4,0.6923076923076923,0.3076923076923077,0.7777777777777778,0.2222222222222222,0.2251331502556992,0.5,-0.0,1.0,0.0368370248211754,Deep ensemble
FP9,real,gaussian_full,xyz_4sigma,15.0,0.6,0.4705882352941176,0.9679476022720336,0.5598061084747314,0.2706255435943603,0.7791299223899841,0.5918229818344116,0.5830370783805847,0.0087859071791172,0.7962962962962963,0.707936507936508,0.8888888888888888,0.7345238095238095,0.6,0.4,0.6,0.4,0.6428571428571429,0.3571428571428571,0.6666666666666666,0.3333333333333333,0.6363636363636364,0.3636363636363636,0.875,0.125,0.173031598031598,0.6,1.0625354080615974,0.5333333333333333,0.220870037873586,Deep ensemble
FP9,embedding_only,gaussian_full,xyz_4sigma,15.0,0.2666666666666666,-0.0060975609756099,1.5761033296585083,1.022661566734314,0.5307851672172545,0.7897294163703918,0.5806335806846619,0.5750604867935181,0.0055731930769979,0.7045454545454546,0.8696293605384515,0.8636363636363636,0.9543335452426362,0.2666666666666666,0.7333333333333334,0.2666666666666666,0.7333333333333334,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.6666666666666667,0.2727272727272727,0.7272727272727273,0.375,0.625,0.5315434565434566,0.2666666666666666,0.5799151714181009,0.7333333333333333,0.2102705558141072,Deep ensemble
FP9,xyz_only,gaussian_full,xyz_4sigma,15.0,0.4666666666666667,0.3181818181818182,2.021639347076416,0.956079363822937,0.4755277554194133,0.8829814791679382,0.3828674256801605,0.374032199382782,0.0088351815938949,0.6607142857142858,0.6307921245421245,0.6428571428571429,0.6084145021645021,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4285714285714285,0.5714285714285714,0.4166666666666667,0.5833333333333333,0.4545454545454545,0.5454545454545454,0.625,0.375,0.3484780034780034,0.4666666666666667,0.5799151714181009,0.7333333333333333,0.1170184095700581,Deep ensemble
FP9,embedding_and_xyz,gaussian_full,xyz_4sigma,15.0,0.2666666666666666,0.0782122905027933,2.7295379638671875,1.2976373434066772,0.6979932069778443,0.908158838748932,0.2848952412605285,0.2756830751895904,0.0092121083289384,0.6363636363636364,0.7711445120536029,0.5909090909090909,0.7598225007315915,0.2666666666666666,0.7333333333333334,0.2666666666666666,0.7333333333333334,0.2142857142857142,0.7857142857142857,0.25,0.75,0.2727272727272727,0.7272727272727273,0.375,0.625,0.546989121989122,0.2666666666666666,0.2449300267946353,0.9333333333333332,0.0918411970138549,Deep ensemble
L1,real,gaussian_full,xyz_4sigma,16.0,0.6875,0.4838709677419355,0.5910136699676514,0.3947106003761291,0.2659892849624157,0.8670953512191772,0.330815315246582,0.3290175795555115,0.0017977199750021,0.8727272727272728,0.7416666666666667,0.9090909090909092,0.71,0.6875,0.3125,0.6875,0.3125,0.7333333333333333,0.2666666666666667,0.7692307692307693,0.2307692307692307,0.8333333333333334,0.1666666666666666,1.0,0.0,0.0936872589216339,0.6875,0.8305236914828464,0.625,0.1329046711325645,Deep ensemble
L1,embedding_only,gaussian_full,xyz_4sigma,16.0,0.75,0.5949367088607596,0.6328425407409668,0.398887425661087,0.2319614998996258,0.8642445802688599,0.353078544139862,0.3501709103584289,0.0029076538048684,0.8125,0.5416666666666666,0.8333333333333334,0.6666666666666666,0.75,0.25,0.75,0.25,0.7333333333333333,0.2666666666666667,0.8461538461538461,0.1538461538461538,0.8333333333333334,0.1666666666666666,1.0,0.0,0.0824621558996559,0.75,0.9470571522825082,0.5625,0.1357554197311401,Deep ensemble
L1,xyz_only,gaussian_full,xyz_4sigma,16.0,0.5,0.0,1.4109699726104736,0.7799417972564697,0.4152234420180321,0.9152234792709352,0.2682769000530243,0.2649358808994293,0.0033409819006919,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5333333333333333,0.4666666666666667,0.6153846153846154,0.3846153846153846,0.6666666666666666,0.3333333333333333,1.0,0.0,0.1529390748140748,0.5,-0.0,1.0,0.0847765281796455,Deep ensemble
L1,embedding_and_xyz,gaussian_full,xyz_4sigma,16.0,0.5,0.0,1.4270226955413818,0.7485120296478271,0.3999120183289051,0.8999119997024536,0.2910724878311157,0.2868750691413879,0.0041974121704697,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5333333333333333,0.4666666666666667,0.6153846153846154,0.3846153846153846,0.6666666666666666,0.3333333333333333,1.0,0.0,0.1529390748140748,0.5,-0.0,1.0,0.100087996572256,Deep ensemble
L2,real,gaussian_full,xyz_4sigma,16.0,0.8125,0.6883116883116883,0.4062499403953552,0.2554005682468414,0.0977597199380397,0.8529481291770935,0.355587363243103,0.3523339927196502,0.0032533635385334,0.8205128205128205,0.625,0.7948717948717949,0.5916666666666666,0.8125,0.1875,0.8125,0.1875,0.8666666666666667,0.1333333333333333,0.8461538461538461,0.1538461538461538,0.9166666666666666,0.0833333333333333,1.0,0.0,0.0568212603368853,0.8125,1.0408398374232388,0.625,0.1470518931746482,Deep ensemble
L2,embedding_only,gaussian_full,xyz_4sigma,16.0,0.75,0.5789473684210527,0.4808352589607239,0.2937729954719543,0.2256242744624614,0.8471602201461792,0.3809245228767395,0.3779721558094024,0.0029523754492402,0.9166666666666669,0.875,0.8333333333333334,0.5595238095238095,0.75,0.25,0.75,0.25,0.8,0.1999999999999999,0.9230769230769232,0.0769230769230768,0.9166666666666666,0.0833333333333333,1.0,0.0,0.0581333596958597,0.75,0.9002560512685369,0.625,0.1528397835791111,Deep ensemble
L2,xyz_only,gaussian_full,xyz_4sigma,16.0,0.5,0.0,1.5862843990325928,0.801030158996582,0.40667375177145,0.9066737294197084,0.278926819562912,0.2771801054477691,0.0017467394936829,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5333333333333333,0.4666666666666667,0.6153846153846154,0.3846153846153846,0.6666666666666666,0.3333333333333333,1.0,0.0,0.1529390748140748,0.5,-0.0,1.0,0.093326274305582,Deep ensemble
L2,embedding_and_xyz,gaussian_full,xyz_4sigma,16.0,0.5,0.0,1.6308114528656006,0.7876366376876831,0.3947631083428859,0.8947631120681763,0.2984570264816284,0.2966285645961761,0.0018284558318555,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5333333333333333,0.4666666666666667,0.6153846153846154,0.3846153846153846,0.6666666666666666,0.3333333333333333,1.0,0.0,0.1529390748140748,0.5,-0.0,1.0,0.105236891657114,Deep ensemble
N1,real,gaussian_full,xyz_4sigma,14.0,0.7142857142857143,0.504424778761062,0.5999945402145386,0.3662843108177185,0.2207874017102377,0.8424023389816284,0.4234562218189239,0.4172146916389465,0.0062415678985416,0.8500000000000001,0.7291666666666666,0.8500000000000001,0.6916666666666667,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7692307692307693,0.2307692307692307,0.75,0.25,0.9,0.0999999999999999,0.8571428571428571,0.1428571428571429,0.0917437721009149,0.7142857142857143,0.8982053397041498,0.5,0.1575976908206939,Deep ensemble
N1,embedding_only,gaussian_full,xyz_4sigma,14.0,0.7857142857142857,0.5531914893617023,0.6084070801734924,0.3218298256397247,0.1411802789994648,0.707725465297699,0.6934806108474731,0.6820039749145508,0.0114766554906964,0.8484848484848484,0.5333333333333333,0.696969696969697,0.3595238095238095,0.7857142857142857,0.2142857142857143,0.7857142857142857,0.2142857142857143,0.7692307692307693,0.2307692307692307,0.8333333333333334,0.1666666666666666,0.9,0.0999999999999999,1.0,0.0,0.0561712097426383,0.7857142857142857,0.5982695885852573,0.7142857142857143,0.2922745176724025,Deep ensemble
N1,xyz_only,gaussian_full,xyz_4sigma,14.0,0.2142857142857142,0.0,2.7497031688690186,1.2533531188964844,0.654587128332683,0.8688728213310242,0.3849171996116638,0.3819818496704101,0.0029353133868426,1.0,1.0,1.0,1.0,0.2142857142857142,0.7857142857142857,0.2142857142857142,0.7857142857142857,0.2307692307692307,0.7692307692307692,0.25,0.75,0.3,0.7,0.4285714285714285,0.5714285714285714,0.4537468483897056,0.2142857142857142,-0.0,1.0,0.1311271573816027,Deep ensemble
N1,embedding_and_xyz,gaussian_full,xyz_4sigma,14.0,0.2142857142857142,0.0,2.619903802871704,1.185657620429993,0.6177054601056235,0.8319911360740662,0.4448006749153137,0.4398570358753204,0.004943654872477,1.0,1.0,1.0,1.0,0.2142857142857142,0.7857142857142857,0.2142857142857142,0.7857142857142857,0.2307692307692307,0.7692307692307692,0.25,0.75,0.3,0.7,0.4285714285714285,0.5714285714285714,0.4537468483897056,0.2142857142857142,-0.0,1.0,0.1680088468960353,Deep ensemble
N2,real,gaussian_full,xyz_4sigma,11.0,0.4545454545454545,0.2747252747252746,2.0883493423461914,0.914358377456665,0.4490150971846147,0.7625455856323242,0.5678887367248535,0.5622572898864746,0.0056314449757337,0.3999999999999999,0.5361471861471861,0.3,0.4704064454064454,0.4545454545454545,0.5454545454545454,0.4545454545454545,0.5454545454545454,0.4,0.6,0.4444444444444444,0.5555555555555556,0.375,0.625,0.5,0.5,0.5810343696707333,0.4545454545454545,0.7595473914748635,0.7272727272727273,0.2374544252048839,Deep ensemble
N2,embedding_only,gaussian_full,xyz_4sigma,11.0,0.2727272727272727,0.0,1.744494915008545,0.9446872472763062,0.4555260376496748,0.7135843634605408,0.7082456946372986,0.6908307075500488,0.0174149628728628,0.7916666666666667,0.932426948051948,0.4166666666666667,0.6940836940836942,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.3,0.7,0.3333333333333333,0.6666666666666667,0.375,0.625,0.5,0.5,0.5327331759149941,0.2727272727272727,-0.0,1.0,0.2864156094464389,Deep ensemble
N2,xyz_only,gaussian_full,xyz_4sigma,11.0,0.2727272727272727,0.0,1.521443247795105,0.88076251745224,0.5203267877752131,0.7930541634559631,0.5102927088737488,0.5033140182495117,0.0069787274114787,1.0,1.0,1.0,1.0,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.3,0.7,0.3333333333333333,0.6666666666666667,0.375,0.625,0.5,0.5,0.370611963793782,0.2727272727272727,-0.0,1.0,0.206945923241702,Deep ensemble
N2,embedding_and_xyz,gaussian_full,xyz_4sigma,11.0,0.5454545454545454,0.3292682926829269,1.299937725067139,0.7349430322647095,0.39327457818118,0.7744522094726562,0.5489688515663147,0.5424866080284119,0.0064822887070477,0.5,0.4692857142857143,0.6666666666666667,0.6592857142857143,0.5454545454545454,0.4545454545454546,0.5454545454545454,0.4545454545454546,0.5,0.5,0.4444444444444444,0.5555555555555556,0.375,0.625,0.5,0.5,0.3299324412960777,0.5454545454545454,0.5859526183035508,0.7272727272727273,0.2255477634343234,Deep ensemble
N3,real,gaussian_full,xyz_4sigma,7.0,0.8571428571428571,0.588235294117647,0.2764986455440521,0.1503799855709076,0.1287128244127546,0.8869339823722839,0.3396053314208984,0.3382243514060974,0.0013810449745506,1.0,1.0,1.0,1.0,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.1428571428571429,1.0,0.0,1.0,0.0,1.0,0.0,0.010204081632653,0.8571428571428571,0.410116318288409,0.8571428571428571,0.1130660091127668,Deep ensemble
N3,embedding_only,gaussian_full,xyz_4sigma,7.0,0.7142857142857143,0.0,0.7153267860412598,0.3472746312618255,0.2322737744876316,0.8312165141105652,0.4406627714633941,0.4380150139331817,0.0026476916391402,0.9,0.8333333333333333,0.7,0.5,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.1666666666666666,0.8,0.1999999999999999,1.0,0.0,0.0727891156462584,0.7142857142857143,-0.0,1.0,0.168783494404384,Deep ensemble
